Worm #,CFU_22,CFU_222,CFU_2222,Day
466,1703,145,14,7
467,1123,117,9,7
468,1311,139,14,7
469,779,95,13,7
470,605,66,3,7
471,323,23,3,7
472,841,101,7,7
473,1072,98,12,7
474,1822,204,21,7
475,2571,265,16,7
476,407,33,5,7
477,4481,409,43,7
478,187,18,4,7
479,985,104,8,7
480,5830,566,63,7
481,1010,118,13,7
482,3987,435,53,7
483,690,78,6,7
484,3930,406,34,7
485,1201,101,9,7
486,827,78,16,7
487,1108,93,14,7
488,80,11,0,7
489,191,27,4,7
490,1484,146,15,7
491,3040,295,31,7
492,1828,193,14,7
493,783,73,7,7
494,5637,587,57,7
495,543,48,4,7
496,100,11,1,7
497,241,23,3,7
498,2035,201,19,7
499,138,15,3,7
500,605,53,1,7
501,801,76,8,7
502,1209,127,14,7
503,1168,120,8,7
504,4744,509,42,7
505,1211,133,11,7
506,403,40,1,7
507,84,4,0,7
508,6358,622,61,7
509,2052,213,27,7
510,94,7,1,7
511,100,17,2,7
512,144,17,3,7
513,50,3,2,7
514,840,81,5,7
515,935,73,18,7
516,1354,144,13,7
517,202,17,1,7
518,5166,534,49,7
519,126,9,1,7
520,2487,250,25,7
521,840,75,8,7
522,5768,596,53,7
523,178,21,1,7
524,743,73,4,7
525,949,81,8,7
526,711,80,11,7
527,85,5,2,7
528,1010,94,10,7
529,1533,166,17,7
530,1224,115,8,7
531,1171,109,10,7
532,4741,487,45,7
533,199,20,1,7
534,1017,124,13,7
535,1272,125,15,7
536,4684,494,40,7
537,5546,577,51,7
538,718,71,9,7
539,74,3,0,7
540,1669,173,22,7
541,3742,378,54,7
542,6402,644,63,7
543,1399,140,17,7
544,142,15,3,7
545,5568,563,60,7
546,1239,123,13,7
547,5540,529,62,7
548,4703,490,53,7
549,1511,167,16,7
550,4661,490,50,7
551,891,89,5,7
552,4161,390,44,7
553,1829,169,13,7
554,386,58,3,7
555,993,107,11,7
556,716,83,8,7
557,428,51,3,7
558,865,92,7,7
559,2810,269,31,7
560,5799,561,51,7
561,275,24,3,7
562,370,40,8,7
563,321,41,2,7
564,1158,115,11,7
565,1446,136,15,7
566,1542,160,21,7
567,1570,151,16,7
568,184,27,1,7
569,559,43,3,7
570,3856,384,26,7
571,92,13,1,7
572,883,107,11,7
573,1946,202,20,7
574,5677,572,38,7
575,165,15,4,7
576,4570,469,39,7
577,192,28,0,7
578,5419,531,56,7
579,193,19,3,7
580,249,25,4,7
581,465,36,3,7
582,2235,236,15,7
583,894,91,11,7
584,3165,303,29,7
585,83,8,2,7
586,5317,558,51,7
587,1353,119,12,7
588,1140,129,14,7
589,661,57,7,7
590,621,48,4,7
591,714,83,9,7
592,987,115,9,7
593,1637,160,12,7
594,189,10,1,7
595,2325,218,24,7
596,6659,654,73,7
597,1280,121,19,7
598,1425,135,15,7
599,1983,220,22,7
600,610,63,5,7
601,578,67,3,7
602,4953,471,43,7
603,196,23,2,7
604,1359,151,17,7
605,1842,187,20,7
606,596,66,5,7
607,563,57,0,7
608,4982,519,42,7
609,224,24,3,7
610,566,60,4,7
611,1394,128,22,7
612,500,48,3,7
613,1524,145,17,7
614,76,7,1,7
615,615,59,5,7
616,1262,117,14,7
617,4935,516,63,7
618,154,18,1,7
619,895,83,10,7
620,123,11,0,7
621,224,15,1,7
622,1141,99,17,7
623,855,82,8,7
624,5617,541,68,7
625,2051,198,22,7
626,137,14,0,7
627,2412,271,22,7
628,1658,150,14,7
629,319,29,8,7
630,277,29,6,7
631,2564,272,31,7
632,2792,316,27,7
633,19,1,1,7
634,39,3,0,7
635,86,8,2,7
636,242,25,3,7
637,7134,673,73,7
638,5905,574,50,7
639,2242,260,18,7
640,960,93,18,7
641,727,73,3,7
642,0,0,0,7
643,1117,119,15,7
644,10,0,0,7
645,5422,590,64,7
646,721,78,6,7
647,943,70,8,7
648,768,81,6,7
649,5272,576,58,7
650,963,85,10,7
651,2055,204,24,7
652,1245,128,6,7
653,2234,225,21,7
654,225,19,0,7
655,570,64,7,7
656,546,49,6,7
657,127,9,2,7
658,125,10,3,7
659,600,54,6,7
660,6883,695,63,7
661,1399,145,17,7
662,668,50,5,7
663,1878,183,16,7
664,1194,126,12,7
665,144,24,0,7
666,463,35,4,7
667,1028,96,11,7
668,231,16,0,7
669,620,55,7,7
670,251,25,5,7
671,165,13,1,7
672,43,0,2,7
673,685,75,4,7
674,1295,121,8,7
675,1104,103,8,7
676,6124,590,68,7
677,175,10,2,7
678,140,11,1,7
679,145,12,1,7
680,231,18,5,7
681,797,77,13,7
682,1853,203,16,7
683,1247,134,19,7
684,1108,136,10,7
685,417,37,5,7
686,5414,576,41,7
687,5643,593,56,7
688,594,66,4,7
689,973,99,17,7
690,749,72,5,7
691,499,58,3,7
692,466,51,3,7
693,5083,489,58,7
694,1854,191,26,7
695,2380,214,29,7
696,205,26,1,7
697,736,69,4,7
698,653,59,5,7
699,5394,513,71,7
700,1072,129,11,7
701,4,1,0,7
702,4796,493,39,7
703,65,8,0,7
704,1971,206,22,7
705,1025,101,14,7
706,146,10,0,7
707,5389,536,63,7
708,2829,297,36,7
709,1280,146,17,7
710,1913,179,19,7
711,706,52,7,7
712,801,84,6,7
713,2356,233,33,7
714,948,98,13,7
715,4978,510,48,7
716,751,72,9,7
717,464,44,5,7
718,113,15,1,7
719,5733,584,50,7
720,552,57,4,7
721,166,17,2,7
722,4840,495,40,7
723,637,49,2,7
724,1066,102,11,7
725,5695,560,46,7
726,180,13,2,7
727,5614,563,57,7
728,951,82,7,7
729,928,84,10,7
730,1112,106,14,7
731,956,85,12,7
732,1966,176,12,7
733,5996,575,57,7
734,1037,102,8,7
735,31,6,1,7
736,241,21,2,7
737,1159,111,19,7
738,5859,538,56,7
739,199,20,2,7
740,496,59,2,7
741,235,19,3,7
742,1434,142,13,7
743,2177,223,18,7
744,1278,124,14,7
745,4726,457,43,7
746,5016,524,50,7
747,1040,124,7,7
748,1613,154,15,7
749,187,23,1,7
750,683,70,7,7
1,289,26,5,9
2,97,11,1,9
3,839,89,10,9
4,1219,112,10,9
5,1376,153,10,9
6,57,8,1,9
7,452,47,7,9
8,96,15,5,9
9,613,63,6,9
10,80,9,0,9
11,5535,552,53,9
12,1037,107,7,9
13,230,23,4,9
14,1755,185,13,9
15,1037,100,7,9
16,112,11,1,9
17,1284,133,8,9
18,537,56,4,9
19,161,21,3,9
20,650,55,6,9
21,4,0,0,9
22,4823,483,54,9
23,114,14,1,9
24,1092,110,11,9
25,1316,136,14,9
26,683,71,5,9
27,837,65,6,9
28,5196,524,53,9
29,1660,214,21,9
30,1298,140,9,9
31,1092,87,10,9
32,1197,110,7,9
33,483,46,3,9
34,1406,173,10,9
35,133,16,0,9
36,955,122,7,9
37,834,87,9,9
38,815,84,8,9
39,1004,93,8,9
40,5636,549,57,9
41,1686,181,19,9
42,947,114,8,9
43,648,56,8,9
44,658,77,4,9
45,2154,216,23,9
46,112,10,2,9
47,2852,248,28,9
48,239,27,4,9
49,879,88,6,9
50,5902,650,57,9
51,5637,564,56,9
52,5670,557,53,9
53,1198,115,10,9
54,27,4,1,9
55,933,98,9,9
56,107,14,2,9
57,202,20,0,9
58,1243,127,13,9
59,5070,553,49,9
60,240,17,4,9
61,1403,138,13,9
62,1157,128,13,9
63,1093,113,12,9
64,240,22,2,9
65,5404,529,62,9
66,713,86,10,9
67,852,85,13,9
68,570,54,8,9
69,2179,233,15,9
70,311,36,8,9
71,308,31,1,9
72,1728,181,19,9
73,5458,514,58,9
74,495,66,5,9
75,614,62,3,9
76,5228,479,42,9
77,33,4,0,9
78,225,11,1,9
79,798,96,10,9
80,4663,435,50,9
81,19,2,1,9
82,200,15,3,9
83,150,9,1,9
84,471,51,0,9
85,212,19,6,9
86,5861,618,61,9
87,822,80,11,9
88,112,15,0,9
89,144,14,0,9
90,2236,230,29,9
91,1341,119,12,9
92,204,18,0,9
93,5649,565,60,9
94,897,83,16,9
95,1837,190,16,9
96,5547,516,66,9
97,765,67,7,9
98,193,18,3,9
99,5088,522,59,9
100,699,79,5,9
101,839,88,4,9
102,849,91,9,9
103,713,87,8,9
104,1206,132,14,9
105,960,92,13,9
106,594,49,6,9
107,568,59,7,9
108,334,28,3,9
109,72,13,1,9
110,4904,464,47,9
111,1160,124,18,9
112,36,4,1,9
113,106,3,2,9
114,6044,643,59,9
115,5952,618,59,9
116,199,16,1,9
117,5374,527,47,9
118,304,22,6,9
119,5217,486,55,9
120,1387,142,18,9
121,356,36,1,9
122,1510,131,16,9
123,4666,478,42,9
124,869,94,7,9
125,1209,141,13,9
126,69,8,0,9
127,5612,564,62,9
128,303,33,6,9
129,781,80,5,9
130,233,22,3,9
131,5296,579,46,9
132,4644,437,51,9
133,204,16,3,9
134,808,81,6,9
135,116,13,0,9
136,1679,166,15,9
137,4119,411,39,9
138,4810,537,50,9
139,1105,111,9,9
140,643,67,8,9
141,5999,590,64,9
142,4945,533,50,9
143,5542,562,47,9
144,1304,125,16,9
145,926,104,10,9
146,1067,106,12,9
147,556,48,7,9
148,772,76,8,9
149,663,70,5,9
150,763,74,8,9
151,103,8,0,9
152,516,63,3,9
153,42,1,1,9
154,429,61,4,9
155,828,88,11,9
156,861,91,12,9
157,223,27,2,9
158,718,80,6,9
159,648,59,5,9
160,415,34,4,9
161,1592,156,14,9
162,133,14,3,9
163,69,2,1,9
164,5819,577,49,9
165,1053,108,18,9
166,973,100,7,9
167,921,87,5,9
168,610,55,8,9
169,582,49,7,9
170,2288,216,18,9
171,655,58,8,9
172,843,83,7,9
173,4893,468,31,9
174,2240,223,22,9
175,434,37,4,9
176,212,17,0,9
177,5753,576,50,9
178,184,20,2,9
179,912,95,12,9
180,285,31,3,9
181,1687,151,14,9
182,3120,293,19,9
183,1267,133,8,9
184,1624,157,18,9
185,907,88,8,9
186,605,60,2,9
187,55,4,2,9
188,5235,552,55,9
189,941,113,9,9
190,3244,318,41,9
191,606,52,10,9
192,626,58,4,9
193,548,69,4,9
194,1090,111,7,9
195,605,67,4,9
196,5977,621,53,9
197,734,66,7,9
198,1399,110,13,9
199,495,43,3,9
200,273,30,4,9
201,831,75,8,9
202,1034,92,20,9
203,1300,117,10,9
204,4664,449,38,9
205,1096,102,8,9
206,941,95,9,9
207,880,88,12,9
208,803,72,7,9
209,85,6,2,9
210,1577,137,15,9
211,5982,606,51,9
212,825,55,11,9
213,655,63,2,9
214,1079,121,8,9
215,822,67,4,9
216,35,2,0,9
217,1067,124,8,9
218,1603,164,19,9
219,463,39,2,9
220,5599,571,50,9
221,733,63,9,9
222,2581,247,33,9
223,1485,115,15,9
224,1957,183,21,9
225,995,125,10,9
226,846,70,5,9
227,1108,96,12,9
228,1504,140,16,9
229,2318,246,17,9
230,840,80,9,9
231,1688,173,18,9
232,154,10,0,9
233,499,42,7,9
234,86,7,3,9
235,758,83,6,9
236,643,50,8,9
237,1623,177,12,9
238,2348,235,23,9
239,577,51,3,9
240,840,73,9,9
241,2436,259,23,9
242,186,9,1,9
243,1040,98,7,9
244,93,9,2,9
245,68,4,0,9
246,927,99,8,9
247,5657,521,68,9
248,337,28,2,9
249,1157,123,9,9
250,1122,144,10,9
251,1144,109,20,9
252,482,24,9,9
253,1005,114,13,9
254,769,74,5,9
255,664,59,3,9
256,200,14,2,9
257,399,43,3,9
258,711,60,4,9
259,164,12,2,9
260,982,97,8,9
261,801,88,4,9
262,889,99,5,9
263,445,37,4,9
264,147,9,0,9
265,143,18,1,9
266,2975,302,29,9
267,164,18,4,9
268,1344,123,15,9
269,4363,469,49,9
270,212,25,0,9
271,5048,531,46,9
272,156,18,2,9
273,180,18,1,9
274,198,20,2,9
275,190,18,0,9
276,686,80,5,9
277,202,12,2,9
278,321,33,4,9
279,662,58,3,9
280,314,27,4,9
281,133,20,0,9
282,1127,107,10,9
283,1077,88,10,9
284,168,21,2,9
285,198,13,3,9
286,287,20,3,9
287,955,82,12,9
288,5016,524,53,9
289,740,61,10,9
290,159,20,1,9
291,79,7,0,9
292,305,28,2,9
293,962,90,7,9
294,4962,524,49,9
295,116,9,1,9
296,1694,179,19,9
297,906,86,14,9
298,813,81,9,9
299,599,56,7,9
300,5599,527,57,9
301,671,76,9,9
302,570,57,5,9
303,824,67,14,9
304,992,95,11,9
305,388,37,3,9
306,252,19,2,9
307,2980,298,31,9
308,831,69,6,9
309,772,61,9,9
310,306,24,3,9
311,5590,533,55,9
312,1423,136,15,9
313,5554,550,58,9
314,223,18,5,9
315,91,10,1,9
316,4478,483,39,9
317,2196,204,18,9
318,4553,444,49,9
319,401,49,4,9
320,1667,156,13,9
321,102,10,2,9
322,4442,446,49,9
323,6001,613,79,9
324,475,54,4,9
325,599,62,13,9
326,113,10,0,9
327,892,88,7,9
328,4856,483,51,9
329,838,87,7,9
330,1001,120,7,9
331,4757,500,45,9
332,110,10,2,9
333,680,59,7,9
334,0,0,0,9
335,1150,97,15,9
336,563,55,6,9
337,921,98,3,9
338,5317,494,53,9
339,3227,316,31,9
340,6137,652,59,9
341,117,6,0,9
342,1057,90,12,9
343,5765,575,65,9
344,4864,500,41,9
345,1044,112,11,9
346,623,69,4,9
347,103,16,1,9
348,442,39,7,9
349,1509,167,11,9
350,1377,135,20,9
351,296,33,1,9
352,993,97,10,9
353,1543,131,17,9
354,83,11,0,9
355,284,29,4,9
356,618,59,2,9
357,5088,521,45,9
358,51,4,1,9
359,126,13,0,9
360,524,48,4,9
361,5327,572,44,9
362,777,90,3,9
363,219,23,0,9
364,618,65,4,9
365,1099,125,18,9
366,883,87,8,9
367,262,24,0,9
368,83,7,2,9
369,1337,131,13,9
370,5501,539,51,9
371,1545,162,17,9
372,253,28,3,9
373,42,4,0,9
374,136,10,1,9
375,1488,168,12,9
376,1040,101,7,9
377,974,92,10,9
378,1129,114,11,9
379,871,100,12,9
380,531,63,9,9
381,116,11,2,9
382,4876,525,71,9
383,1107,93,7,9
384,197,21,4,9
385,1261,111,11,9
386,229,29,5,9
387,5180,498,60,9
388,2351,237,15,9
389,179,15,1,9
390,792,83,12,9
391,136,13,1,9
392,936,112,7,9
393,1765,196,18,9
394,1670,165,11,9
395,717,83,5,9
396,868,80,8,9
397,1095,103,7,9
398,4389,421,38,9
399,120,19,1,9
400,286,22,2,9
401,155,15,1,9
402,849,90,11,9
403,9,1,0,9
404,209,26,4,9
405,802,83,7,9
406,319,29,1,9
407,768,62,9,9
408,1089,109,8,9
409,1640,164,11,9
410,1053,117,14,9
411,1800,192,21,9
412,676,63,5,9
413,1039,108,9,9
414,40,3,0,9
415,4944,538,53,9
416,805,78,8,9
417,171,11,4,9
418,409,46,1,9
419,95,8,0,9
420,6518,615,56,9
421,1173,129,8,9
422,1060,100,11,9
423,777,68,6,9
424,4461,464,43,9
425,745,54,8,9
426,1303,126,15,9
427,1321,144,11,9
428,117,18,2,9
429,281,32,0,9
430,796,73,11,9
431,997,106,12,9
432,5369,555,58,9
433,5127,522,38,9
434,859,80,6,9
435,513,59,8,9
436,188,22,1,9
437,1002,116,6,9
438,1585,133,20,9
439,1102,114,15,9
440,1638,166,11,9
441,4711,495,55,9
442,1484,146,9,9
443,1812,193,24,9
444,1166,121,21,9
445,1929,175,20,9
446,2444,265,23,9
447,1087,117,6,9
448,739,75,5,9
449,1197,121,11,9
450,578,71,6,9
451,72,10,1,9
452,4685,420,50,9
453,891,98,8,9
454,141,11,4,9
455,242,28,1,9
456,5774,583,71,9
457,1900,196,18,9
458,211,21,1,9
459,801,87,12,9
460,546,53,11,9
461,4169,418,31,9
462,1816,154,18,9
463,350,30,5,9
464,187,15,3,9
465,5383,543,66,9
466,669,62,6,9
467,121,9,1,9
468,1157,104,16,9
469,4163,413,43,9
470,569,70,9,9
471,1233,120,12,9
472,2374,245,31,9
473,1213,134,14,9
474,442,45,3,9
475,1695,178,10,9
476,960,113,9,9
477,215,30,2,9
478,600,54,4,9
479,5423,572,52,9
480,155,20,2,9
481,912,98,8,9
482,436,46,6,9
483,197,24,2,9
484,1921,181,13,9
485,519,55,7,9
486,522,46,2,9
487,880,84,12,9
488,617,50,5,9
489,37,3,0,9
490,4474,445,37,9
491,1209,130,9,9
492,5057,502,47,9
493,1076,85,8,9
494,916,96,8,9
495,5936,584,57,9
496,151,14,1,9
497,2421,239,21,9
498,398,35,8,9
499,1583,177,19,9
500,372,36,3,9
501,239,24,5,9
502,671,59,7,9
503,678,81,4,9
504,5041,494,53,9
505,5558,591,63,9
506,675,67,6,9
507,64,9,1,9
508,6259,566,68,9
509,1649,160,9,9
510,1170,124,20,9
511,745,87,11,9
512,432,44,5,9
513,1449,141,17,9
514,961,73,13,9
515,1993,181,17,9
516,1927,203,18,9
517,1244,109,12,9
518,338,32,4,9
519,5170,479,43,9
520,496,51,5,9
521,4962,472,49,9
522,725,59,6,9
523,767,60,12,9
524,660,60,8,9
525,1118,115,13,9
526,5290,571,47,9
527,85,11,2,9
528,1144,106,12,9
529,265,22,0,9
530,1044,82,7,9
531,1228,113,16,9
532,5399,497,58,9
533,875,74,6,9
534,675,74,9,9
535,2099,226,24,9
536,1274,131,12,9
537,5603,557,69,9
538,206,18,2,9
539,1055,123,9,9
540,2183,200,28,9
541,1098,108,13,9
542,574,56,7,9
543,1388,127,11,9
544,847,79,6,9
545,934,80,11,9
546,71,3,0,9
547,716,67,5,9
548,195,15,1,9
549,1531,135,17,9
550,1947,201,18,9
551,1924,194,20,9
552,1221,132,14,9
553,199,25,1,9
554,14,2,0,9
555,1582,148,24,9
556,1624,159,20,9
557,876,87,8,9
558,1084,106,12,9
559,713,78,7,9
560,5452,535,52,9
561,519,47,4,9
562,5121,509,58,9
563,856,84,8,9
564,722,75,3,9
565,943,108,10,9
566,163,14,1,9
567,565,48,7,9
568,717,84,6,9
569,622,75,4,9
570,675,63,10,9
571,986,93,4,9
572,866,86,14,9
573,3935,358,37,9
574,318,34,3,9
575,1822,179,18,9
576,548,70,8,9
577,110,16,2,9
578,122,21,1,9
579,1156,94,6,9
580,1561,138,17,9
581,4175,411,49,9
582,407,37,3,9
583,250,23,4,9
584,1286,125,14,9
585,688,66,9,9
586,448,40,3,9
587,671,64,7,9
588,2267,231,26,9
589,28,2,0,9
590,361,26,2,9
591,1681,166,14,9
592,170,18,1,9
593,79,8,1,9
594,1677,171,18,9
595,1530,148,20,9
596,282,30,3,9
597,933,92,11,9
598,205,25,5,9
599,1309,129,19,9
600,1023,128,9,9
601,1850,181,26,9
602,106,11,4,9
603,762,85,7,9
604,940,100,13,9
605,139,13,0,9
606,55,5,0,9
607,4861,522,53,9
608,741,84,7,9
609,5571,575,55,9
610,709,72,3,9
611,5576,605,57,9
612,127,15,2,9
613,1526,168,14,9
614,146,24,2,9
615,58,6,1,9
616,1058,118,11,9
617,629,57,5,9
618,11,0,0,9
619,5242,530,50,9
620,1344,149,18,9
621,552,63,4,9
622,661,65,7,9
623,162,21,1,9
624,425,38,1,9
625,713,75,3,9
626,5156,555,46,9
627,4597,506,47,9
628,46,4,0,9
629,886,86,4,9
630,1053,102,4,9
631,444,49,6,9
632,61,7,0,9
633,1409,149,19,9
634,652,72,5,9
635,195,18,1,9
636,567,47,4,9
637,825,89,5,9
638,127,16,1,9
639,923,96,10,9
640,1782,159,21,9
641,821,69,13,9
642,994,121,10,9
643,1136,119,10,9
644,145,11,2,9
645,152,19,1,9
646,5824,549,59,9
647,449,37,4,9
648,175,16,3,9
649,755,75,9,9
650,839,83,9,9
651,761,63,7,9
652,71,4,1,9
653,1011,98,13,9
654,678,68,9,9
655,2595,247,30,9
656,855,83,5,9
657,5205,555,66,9
658,2510,242,28,9
659,375,46,5,9
660,1199,128,12,9
661,555,49,4,9
662,594,72,3,9
663,938,89,8,9
664,229,18,2,9
665,1309,110,12,9
666,82,4,1,9
667,744,88,9,9
668,617,61,6,9
669,467,52,2,9
670,113,15,3,9
671,98,7,2,9
672,221,16,1,9
673,768,72,6,9
674,1143,132,12,9
675,224,21,3,9
676,252,21,2,9
677,5283,503,46,9
678,644,61,6,9
679,166,18,3,9
680,20,3,0,9
681,2472,255,25,9
682,4809,430,61,9
683,1909,165,19,9
684,2316,263,23,9
685,840,87,10,9
686,122,10,5,9
687,151,20,1,9
688,1234,120,10,9
689,2001,179,21,9
690,829,84,13,9
691,1229,114,13,9
692,2088,196,17,9
693,3305,336,26,9
694,203,20,0,9
695,243,22,5,9
696,238,11,4,9
697,621,64,3,9
698,5670,556,53,9
699,1542,160,12,9
700,252,24,5,9
701,5439,572,72,9
702,709,66,8,9
703,1708,156,19,9
704,197,22,4,9
705,1330,138,8,9
706,542,65,8,9
707,878,104,10,9
708,576,51,4,9
709,3761,361,41,9
710,996,112,9,9
711,995,105,9,9
712,913,95,8,9
713,147,12,2,9
714,5529,549,50,9
715,5663,591,60,9
716,1855,216,18,9
717,1204,109,15,9
718,1532,143,16,9
719,282,21,2,9
720,489,53,4,9
721,529,50,2,9
722,456,38,5,9
723,748,66,8,9
724,803,87,13,9
725,43,4,0,9
726,523,49,7,9
727,782,66,10,9
728,191,19,3,9
729,5232,537,51,9
730,220,28,2,9
731,5509,513,43,9
732,615,51,5,9
733,770,79,6,9
734,560,62,8,9
735,4567,470,42,9
736,5416,519,52,9
737,750,65,8,9
738,1036,98,12,9
739,318,37,6,9
740,4012,377,50,9
741,220,23,1,9
742,120,11,2,9
743,287,35,5,9
744,82,8,3,9
745,157,20,3,9
746,2067,217,22,9
747,647,61,6,9
748,735,78,9,9
749,680,66,8,9
750,983,95,10,9
